track_name,artist_name,genre,popularity,danceability,energy,loudness,acousticness,valence,tempo,speechiness,liveness,instrumentalness,KMeans_Cluster,Hierarchical_Cluster,DBSCAN_Cluster
Could You Be Loved - Live at the Stanley Theatre - 9/23/1980,Bob Marley & The Wailers,Reggae,29,0.49,0.793,-9.012,0.0122,0.521,105.543,0.0965,0.907,0.18,1,1,0
You Remind Me (feat. Stanaj) - Bart B More Remix,Gryffin,Pop,28,0.669,0.827,-6.313,0.000138,0.381,124.975,0.0368,0.0877,0.0987,1,1,0
Bright,Kehlani,Rap,59,0.446,0.435,-5.874,0.621,0.232,50.176,0.107,0.107,0.0,1,0,0
Indestructible,Welshly Arms,Blues,54,0.674,0.611,-6.322,0.0415,0.782,175.929,0.0363,0.0726,1.13e-06,1,1,0
Greetings,Half Pint,Reggae,31,0.686,0.641,-14.832,0.000907,0.841,144.448,0.0525,0.157,0.0,1,1,0
Satori - Live,Rodrigo y Gabriela,World,24,0.462,0.576,-14.98,0.826,0.824,133.12,0.0479,0.677,0.875,2,1,-1
Benjamin,Yo-Yo Ma,Classical,32,0.301,0.0431,-21.357,0.889,0.25,91.601,0.0415,0.108,0.274,2,0,0
Norma (1997 Digital Remaster): Casta Diva,Maria Callas,Opera,35,0.183,0.115,-17.341,0.98,0.0676,168.902,0.0463,0.0928,0.000101,2,0,0
Runnin’,Blood Orange,Indie,54,0.626,0.414,-10.631,0.412,0.388,179.992,0.109,0.147,0.00137,1,1,0
Doin 2 Much,Moneybagg Yo,Rap,60,0.832,0.625,-5.999,0.0649,0.574,130.038,0.281,0.105,0.0,1,1,0
The Winds of Winter,Ramin Djawadi,Soundtrack,48,0.393,0.621,-10.1,0.535,0.307,113.586,0.0504,0.153,0.946,2,1,0
Mi Corazon Esta Muerto,R.K.M & Ken-Y,Reggaeton,41,0.772,0.766,-5.787,0.0667,0.948,124.009,0.0519,0.0537,0.0,1,1,0
Cruel World,Phantogram,Children’s Music,55,0.559,0.452,-6.549,0.00179,0.197,80.038,0.0282,0.376,0.00135,1,1,0
Because We Are Tiny in This World (feat. Aimer),SawanoHiroyuki[nZk],Anime,25,0.595,0.777,-6.873,0.0934,0.431,166.026,0.0295,0.108,0.0,1,1,0
China My China - 2004 Digital Remaster,Brian Eno,World,25,0.69,0.686,-10.098,0.207,0.896,119.445,0.0333,0.0594,0.0906,1,1,0
Kiss No Frog,Lucky Dube,Reggae,30,0.509,0.711,-7.484,0.0287,0.164,179.927,0.0525,0.0921,1.3e-05,1,1,0
Flor Pálida,Marc Anthony,Pop,71,0.574,0.802,-3.976,0.659,0.739,93.536,0.0316,0.0765,5.07e-06,1,1,0
Duke of Earl - Rerecorded,Gene Chandler,Blues,34,0.636,0.379,-5.863,0.41,0.8,99.305,0.0244,0.115,0.0,1,1,0
dead af,Krewella,Dance,49,0.585,0.642,-5.968,0.00613,0.212,149.862,0.0933,0.391,0.0128,1,1,0
The Moment That Could Not Last,Mark Isham,Soundtrack,24,0.341,0.142,-19.476,0.99,0.17,103.151,0.0632,0.132,0.908,2,0,0
Empty Bottles,Yelawolf,Rap,56,0.706,0.875,-6.202,0.0719,0.295,87.474,0.0566,0.327,0.0313,1,1,0
Pride,Moneybagg Yo,Hip-Hop,53,0.784,0.699,-4.52,0.417,0.298,142.913,0.286,0.135,0.0,1,1,0
Together,Angela Lansbury,Movie,3,0.613,0.297,-14.091,0.85,0.618,99.977,0.0494,0.531,1.16e-06,2,0,0
"Angry Chair - Live at the Majestic Theatre, Brooklyn, NY - April 1996",Alice In Chains,Alternative,43,0.621,0.679,-7.961,0.0632,0.185,109.413,0.0475,0.988,0.000497,1,1,0
Shake,MercyMe,Indie,47,0.484,0.961,-0.67,0.00121,0.839,171.954,0.158,0.099,7.15e-06,1,1,0
Write This Down,Seckond Chaynce,Country,46,0.679,0.406,-8.882,0.0573,0.244,124.506,0.0293,0.107,0.0,1,1,0
Empty Mermaid,LiSA,Anime,33,0.531,0.995,-2.171,0.00224,0.235,95.05,0.101,0.376,0.0,1,1,0
Dude (I Totally Miss You),Tenacious D,Alternative,48,0.627,0.478,-7.141,0.17,0.378,129.962,0.038,0.301,6.92e-05,1,1,0
Nous (ABGT284),Kora,Reggae,38,0.808,0.729,-11.467,0.00224,0.511,122.002,0.0466,0.548,0.9,1,1,0
Bucket List,Saba,Rap,57,0.775,0.554,-6.448,0.326,0.175,144.047,0.323,0.108,0.0,1,1,0
Te Necesito,Prince Royce,Dance,52,0.824,0.72,-5.736,0.693,0.956,125.037,0.0348,0.0821,2.7e-06,1,1,0
Better Man - Remastered,Pearl Jam,Pop,68,0.445,0.671,-7.937,0.165,0.267,125.712,0.0387,0.0791,1.56e-05,1,1,0
Pretty Face,SDIB,Reggae,22,0.628,0.448,-14.364,0.616,0.862,156.013,0.0304,0.113,0.0455,1,0,0
Arion,Hanging Valleys,Folk,50,0.271,0.338,-12.261,0.726,0.0453,107.126,0.0308,0.107,0.907,2,0,0
Gold Rush,Death Cab for Cutie,Folk,60,0.518,0.96,-4.466,0.254,0.826,80.43,0.0504,0.311,0.000233,1,1,0
Disillusioned,A Perfect Circle,Rap,59,0.227,0.634,-6.347,0.155,0.152,81.918,0.04,0.345,0.00029,1,0,0
I Think Of You,Jeremih,Dance,56,0.735,0.503,-8.605,0.00835,0.356,99.916,0.0667,0.123,0.0,1,1,0
Outlaw,Russ,Pop,62,0.621,0.854,-3.697,0.157,0.591,81.986,0.32,0.0458,0.0,1,1,0
Anónimos (En Vivo),Los Pericos,Ska,46,0.629,0.578,-8.702,0.0719,0.599,149.98,0.0337,0.608,0.000104,1,1,0
Scared of the Dark (feat. XXXTENTACION),Lil Wayne,Hip-Hop,79,0.443,0.623,-6.717,0.0468,0.156,79.365,0.0718,0.247,0.0,1,0,0
Regina coeli in B-Flat Major (C. 1800),Johann Simon Mayr,Opera,22,0.358,0.149,-19.396,0.987,0.391,130.946,0.0491,0.134,0.013,2,0,0
The Clincher,Chevelle,Rock,54,0.263,0.939,-4.648,7.66e-05,0.408,175.293,0.0834,0.374,0.000364,1,1,0
Q.U.E.E.N. (feat. Erykah Badu),Janelle Monáe,Alternative,51,0.843,0.433,-8.139,0.0114,0.161,106.028,0.0676,0.123,8.19e-06,1,1,0
Lyd (Like You Do),Lucky Luke,Electronic,49,0.725,0.708,-5.876,0.262,0.181,128.075,0.0457,0.302,0.81,1,1,0
Kids,Alonzo Bodden,Comedy,10,0.651,0.66,-12.072,0.868,0.507,64.253,0.949,0.843,0.0,0,2,0
Just Kickin' It,Xscape,R&B,58,0.694,0.365,-12.294,0.054,0.693,80.904,0.0635,0.401,3.43e-05,1,1,0
Skip to My Lou,Party Time Kids Band,Children's Music,0,0.786,0.827,-8.45,0.825,0.98,118.082,0.144,0.363,0.0528,1,1,0
Love Song,Stephen Lynch,Comedy,30,0.435,0.297,-19.122,0.844,0.612,81.41,0.552,0.79,0.0477,0,2,-1
The Furious (feat. Penny Rimbaud),The Bloody Beetroots,Electronic,36,0.566,0.809,-5.396,0.0216,0.271,124.954,0.0599,0.283,0.906,1,1,0
Someday,Ramin Djawadi,Soundtrack,38,0.145,0.208,-15.088,0.452,0.037,139.459,0.0397,0.117,0.819,2,0,0
Beyond Hill And Dale...,Mikolai Stroinski,Soundtrack,38,0.168,0.156,-16.073,0.864,0.032,144.09,0.0361,0.13,0.943,2,0,0
White Moon,The White Stripes,Blues,28,0.373,0.259,-11.731,0.824,0.166,181.313,0.0867,0.113,0.0342,2,0,0
The World Is Ending (No One Cares),Direct Hit!,Ska,26,0.43,0.994,-3.65,0.000384,0.583,95.974,0.0704,0.087,0.000184,1,1,0
NoEyeInTeam,Childish Major,Children’s Music,54,0.772,0.691,-4.603,0.0763,0.501,145.046,0.181,0.119,0.0,1,1,0
Afternoon,Youth Lagoon,Indie,48,0.635,0.789,-6.672,0.382,0.084,120.038,0.0441,0.116,0.969,1,1,0
De Vez en Cuando (feat. Feid),Andy Rivera,Reggaeton,31,0.814,0.818,-3.063,0.0799,0.516,95.988,0.134,0.17,0.0,1,1,0
Psychedelik Smoke,DJ Esco,Rap,52,0.884,0.462,-4.611,0.0864,0.15,140.003,0.388,0.708,0.0,1,1,0
Burnin' And Lootin',The Wailers,Ska,46,0.891,0.402,-9.763,0.0377,0.801,133.261,0.369,0.0612,4.79e-06,1,1,0
10 Year Bender,Christopher Titus,Comedy,27,0.617,0.605,-9.804,0.936,0.441,126.249,0.938,0.972,0.0,0,2,0
Single,The Neighbourhood,Pop,65,0.249,0.492,-7.108,0.755,0.34,54.134,0.0352,0.243,0.0,2,0,0
B.I.A,TroyBoi,Electronic,47,0.819,0.479,-6.809,0.00499,0.391,135.978,0.182,0.319,0.0853,1,1,0
Here I Come,Barrington Levy,Reggae,61,0.582,0.663,-6.547,0.161,0.695,170.82,0.0828,0.198,0.0,1,1,0
Fall Back Down,Tim Timebomb,Ska,30,0.597,0.806,-3.888,0.724,0.676,104.939,0.0378,0.108,6.62e-06,1,1,0
The Greatest Sum (Acoustic),The Avett Brothers,Folk,49,0.521,0.218,-10.288,0.862,0.292,142.627,0.0484,0.121,0.00107,2,0,0
Canary In A Coalmine - Remastered 2003,The Police,Dance,41,0.817,0.753,-8.986,0.0547,0.963,143.892,0.0331,0.112,0.0501,1,1,0
Feather (feat. Cise Starr & Akin from CYNE),Nujabes,Rap,62,0.565,0.749,-6.629,0.655,0.881,180.598,0.0769,0.106,0.432,1,1,0
"Waltz in Ab, Op. 39, No. 15",Tom's Music Box,Children's Music,20,0.478,0.244,-7.747,0.87,0.347,94.746,0.0451,0.0745,0.919,2,1,0
Never Knock,Kevin Garrett,Folk,44,0.231,0.164,-13.362,0.795,0.109,75.213,0.0413,0.117,9.68e-06,2,0,0
break da law,21 Savage,Hip-Hop,72,0.904,0.575,-7.823,0.0493,0.359,141.039,0.346,0.256,0.0,1,1,0
At the Cinema,MeloMance,World,27,0.286,0.295,-9.926,0.887,0.118,141.525,0.0381,0.0802,0.0,2,0,0
AA,Isaiah Rashad,Rap,53,0.73,0.512,-10.408,0.0261,0.513,96.002,0.0469,0.333,0.0,1,1,0
"McLeach Threatens Cody - From ""The Rescuers Down Under""/Score",Bruce Broughton,Movie,7,0.241,0.0311,-27.836,0.788,0.0431,90.887,0.0362,0.161,0.349,2,0,0
Leap of Faith,The Interrupters,Ska,45,0.658,0.942,-3.098,0.00516,0.896,134.967,0.0538,0.325,8.64e-05,1,1,0
Some Nights,SAINt JHN,Hip-Hop,54,0.752,0.403,-7.876,0.614,0.384,82.023,0.128,0.109,0.000135,1,0,0
Miami Showdown,Digitalism,Electronic,48,0.511,0.851,-6.639,0.00712,0.143,94.962,0.0419,0.0862,0.852,1,1,0
The - Rapist,Maria Bamford,Comedy,19,0.654,0.744,-9.814,0.754,0.508,104.471,0.954,0.865,0.0,0,2,0
My Girl,Dylan Scott,Pop,69,0.652,0.719,-7.251,0.0353,0.24,94.969,0.033,0.108,0.0,1,1,0
Perfect,Christopher Martin,Reggae,46,0.622,0.621,-8.603,0.156,0.664,179.892,0.147,0.104,7.47e-06,1,1,0
"Gabriel's Oboe - (From ""The Mission"")",Ennio Morricone,Soundtrack,25,0.116,0.0557,-25.457,0.938,0.0761,63.922,0.0405,0.115,0.908,2,0,0
Invictux,Almighty,Reggaeton,27,0.645,0.63,-6.256,0.103,0.613,177.59,0.437,0.781,0.0,1,1,0
Killa,Oski,Electronic,35,0.735,0.65,-5.438,0.0182,0.329,159.873,0.19,0.424,0.521,1,1,0
Spectacular Failure,Lake Street Dive,Folk,40,0.596,0.628,-5.481,0.000847,0.422,116.525,0.0317,0.144,1.11e-05,1,1,0
Incognita,Don Omar,Reggaeton,23,0.766,0.637,-6.921,0.02,0.302,169.939,0.29,0.0832,0.0,1,1,0
"An Attack of Monsters: Main Title (From ""Destroy All Monsters"")",Akira Ifukube,Anime,15,0.709,0.353,-12.65,0.967,0.499,110.82,0.0504,0.142,0.889,2,0,0
Seal Your Lips - Part 1 - Motherland,Joris de Man,Soundtrack,34,0.122,0.105,-25.237,0.832,0.0783,150.496,0.0385,0.293,0.732,2,0,0
Smokes Quantity,Boards of Canada,World,38,0.816,0.364,-14.152,0.184,0.362,99.064,0.0289,0.105,0.809,1,1,0
Riot,2 Chainz,Hip-Hop,45,0.923,0.674,-4.328,0.0547,0.515,129.982,0.0639,0.247,0.0,1,1,0
Face of Danger,Morcheeba,Electronic,25,0.793,0.799,-5.325,0.0293,0.78,120.0,0.0299,0.176,0.0539,1,1,0
Feel So Bad,Foghat,Blues,27,0.477,0.818,-6.735,0.0232,0.772,104.889,0.0368,0.31,4.24e-05,1,1,0
Wanted,Hunter Hayes,Pop,70,0.421,0.476,-7.692,0.268,0.3,169.784,0.0298,0.0816,0.0,1,1,0
Animal Trails,Moderat,Electronic,26,0.288,0.671,-11.592,0.0112,0.405,149.947,0.0463,0.25,0.829,1,1,0
Sheep Go To Heaven,Cake,Alternative,47,0.638,0.677,-8.867,0.0178,0.787,102.591,0.04,0.117,1.17e-05,1,1,0
Everything Is Alright,The Glorious Sons,Indie,51,0.564,0.725,-3.858,0.00459,0.242,128.88,0.0332,0.11,0.0,1,1,0
Only Memories Remain,My Morning Jacket,Alternative,41,0.578,0.406,-9.038,0.141,0.392,132.492,0.0266,0.156,0.0677,1,1,0
"1,2,3 dayz up (feat. SOPHIE)",Kim Petras,Dance,66,0.785,0.592,-5.139,0.0583,0.884,107.992,0.0363,0.131,2.84e-05,1,1,0
Mi Vida,Nengo Flow,Reggaeton,36,0.689,0.794,-4.653,0.0899,0.705,157.933,0.416,0.213,0.0,1,1,0
A la Orilla de un Palmar,Alfredo Kraus,Opera,31,0.202,0.157,-14.643,0.963,0.177,81.652,0.0432,0.0878,0.0,2,0,0
"Gianni Schicchi: ""Ecco il notaro!""",Giacomo Puccini,Opera,11,0.334,0.103,-25.875,0.954,0.218,86.633,0.0753,0.316,1.53e-06,2,0,0
Wild Night,Van Morrison,Folk,54,0.568,0.714,-7.139,0.174,0.955,146.338,0.0445,0.0429,0.0,1,1,0
Old Friends x New Foes,Tory Lanez,Hip-Hop,53,0.475,0.513,-11.05,0.369,0.261,77.274,0.855,0.162,0.0,0,2,0
Almost Back (with Phoebe Ryan),Kaskade,Dance,55,0.805,0.713,-3.476,0.454,0.256,119.024,0.0908,0.145,3.31e-05,1,1,0
Cornbread and Butterbeans,Carolina Chocolate Drops,Folk,39,0.67,0.454,-8.477,0.853,0.793,110.983,0.0367,0.119,0.0,1,1,0
Free Love,Long Beach Dub Allstars,Ska,27,0.692,0.77,-1.663,0.0189,0.863,150.4,0.0356,0.124,0.0,1,1,0
My Somebody,Angel Du$t,Alternative,34,0.604,0.902,-4.172,0.0768,0.808,140.106,0.0296,0.451,0.00104,1,1,0
Undress Me Now,Morcheeba,Jazz,29,0.576,0.352,-10.773,0.7,0.36,95.484,0.0268,0.16,0.27,2,1,0
Funny How Time Flies (When You're Having Fun),Janet Jackson,Soul,44,0.708,0.121,-19.104,0.558,0.216,77.156,0.0399,0.0741,0.00234,2,0,0
Perfect Instance,City of the Sun,Indie,65,0.481,0.256,-14.291,0.727,0.0383,104.112,0.0284,0.114,0.816,2,1,0
The Tusken Camp and the Homestead,John Williams,Soundtrack,33,0.108,0.0463,-27.851,0.835,0.0372,63.645,0.0455,0.134,0.926,2,0,0
Yesterday,Mary Mary,Soul,40,0.46,0.538,-7.1,0.198,0.104,139.063,0.0318,0.087,2.28e-06,1,1,0
Carnival (feat. Solis & Randy Valentine),Mista Savona,Reggae,43,0.652,0.737,-8.577,0.0165,0.775,85.103,0.127,0.302,0.0,1,1,0
Type a Way (feat. Chris Brown & OG Parker),Eric Bellinger,Rap,66,0.777,0.545,-5.009,0.0429,0.68,75.01,0.0686,0.0751,0.0,1,1,0
Lost In You,Darius Rucker,Country,39,0.458,0.66,-7.17,0.243,0.778,201.998,0.0487,0.114,0.000197,1,1,0
C Jam Blues,Oscar Peterson Trio,Jazz,41,0.471,0.309,-18.649,0.803,0.848,116.213,0.038,0.115,0.0156,2,0,0
Besame (Remix) [feat. Farruko],Xavi The Destroyer,Reggaeton,34,0.638,0.794,-5.933,0.17,0.843,172.051,0.0375,0.293,0.0,1,1,0
Love Language,Kehlani,Pop,70,0.582,0.586,-4.369,0.124,0.698,89.599,0.0838,0.0866,0.0,1,1,0
Here for You,Kygo,Pop,66,0.68,0.772,-5.995,0.535,0.376,105.005,0.0416,0.147,0.0153,1,0,0
Out For Blood,Sum 41,Alternative,62,0.553,0.868,-4.186,7.35e-05,0.5,140.047,0.048,0.0934,0.0359,1,1,0
Magic Stick,Lil' Kim,Pop,58,0.849,0.499,-7.872,0.117,0.504,92.982,0.271,0.268,4.97e-05,1,1,0
Looking Down The Barrel Of A Gun,Beastie Boys,Alternative,43,0.736,0.905,-8.789,0.162,0.683,138.029,0.059,0.12,0.000252,1,1,0
Polly Wolly Doodle,Music For Little People Choir,Children's Music,3,0.79,0.45,-11.987,0.396,0.981,80.001,0.0441,0.0691,0.0,1,1,0
Pardonne,Bruno Pelletier,Movie,3,0.575,0.739,-9.354,0.0481,0.688,147.918,0.0293,0.08,4.5e-06,1,1,0
The Killing Words - Remastered,Queensrÿche,Classical,31,0.479,0.865,-5.278,0.222,0.189,126.42,0.0433,0.0676,2.19e-05,1,1,0
"Nocturnes, Op. 37: No. 1 in G minor. Lento",Frédéric Chopin,Classical,34,0.369,0.00928,-29.583,0.996,0.128,73.294,0.0621,0.0833,0.91,2,0,0
Johny Hit and Run Paulene,X,Blues,31,0.477,0.907,-5.688,0.00152,0.681,98.991,0.0259,0.36,0.000204,1,1,0
Curl,Sneaker Pimps,Electronic,23,0.634,0.859,-6.942,0.00127,0.508,100.174,0.031,0.338,0.00482,1,1,0
Where the Sky Hangs,Passion Pit,Children’s Music,52,0.819,0.681,-6.423,0.0336,0.93,108.989,0.0308,0.1,2.08e-06,1,1,0
Byakuya,KANA-BOON,Anime,19,0.536,0.946,-2.041,0.0712,0.842,82.502,0.0759,0.0654,9.14e-05,1,1,0
For Everybody,Kash Doll,R&B,53,0.75,0.703,-4.616,0.0645,0.27,133.461,0.285,0.0737,0.0,1,1,0
The Sax Pack,The Sax Pack,Jazz,37,0.785,0.692,-5.619,0.208,0.71,98.977,0.0321,0.0672,0.73,1,1,0
I'm Tore Down,Freddie King,Blues,35,0.64,0.496,-11.124,0.616,0.954,116.632,0.0413,0.183,4.63e-05,1,1,0
Two Ghosts,Harry Styles,Pop,72,0.386,0.407,-7.095,0.234,0.456,69.387,0.0268,0.0999,1.86e-06,1,0,0
Bizet: Carmen: Entr'acte - Act Two,Georges Bizet,Opera,19,0.563,0.0578,-29.443,0.993,0.401,97.527,0.0333,0.248,0.954,2,0,0
Song Cry,August Alsina,Dance,58,0.527,0.597,-6.563,0.0665,0.327,144.928,0.0577,0.101,2.36e-06,1,1,0
Walking Down the Tracks,Kyle Dixon & Michael Stein,Soundtrack,24,0.557,0.00516,-28.134,0.995,0.147,69.938,0.0388,0.0688,0.968,2,0,0
Get Low,Dillon Francis,Electronic,64,0.674,0.932,-4.424,0.0282,0.728,101.033,0.0859,0.684,0.71,1,1,0
Change Me,Danger Incorporated,Hip-Hop,56,0.699,0.392,-9.201,0.187,0.116,80.46,0.272,0.0999,0.0,1,1,0
Remember (with ZOHARA),Gryffin,Dance,75,0.619,0.901,-4.173,0.0975,0.503,123.002,0.0563,0.178,0.0455,1,1,0
Bad Luck Blue Eyes Goodbye,The Black Crowes,Blues,31,0.462,0.486,-6.254,0.0702,0.359,116.061,0.0347,0.35,0.0,1,1,0
"Cadillac Pussy (feat. Hank Williams, Jr.)",Kid Rock,Children’s Music,43,0.634,0.892,-5.213,0.0111,0.679,117.306,0.102,0.673,1.09e-05,1,1,0
Plastic 100°C,Sampha,Indie,60,0.596,0.362,-11.879,0.735,0.175,132.067,0.0535,0.654,0.00216,2,0,0
Myself,Layton Greene,Pop,61,0.357,0.533,-8.126,0.723,0.318,138.086,0.0777,0.101,0.0,1,0,0
How Does A Moment Last Forever (Montmartre) - Demo,Alan Menken,Movie,40,0.457,0.109,-12.365,0.948,0.463,202.681,0.186,0.149,4.93e-06,2,0,0
Do You Love Me - Single Version / Mono,The Contours,Soul,54,0.615,0.796,-6.508,0.423,0.76,150.464,0.0404,0.0888,0.0,1,1,0
Still In Love - Acoustic,Thirdstory,Indie,47,0.363,0.286,-9.538,0.888,0.436,141.491,0.0331,0.157,0.0,2,0,0
"Freedom! '90 x Cups - From ""Pitch Perfect 3"" Soundtrack",The Bellas,Movie,49,0.431,0.745,-4.266,0.615,0.344,105.197,0.0464,0.149,0.0,1,1,0
Phire Chal Matir Tane,Chorus,Movie,0,0.677,0.264,-12.72,0.693,0.837,106.74,0.292,0.0779,0.0,1,1,0
Make Some Noise,Martin Lawrence,Comedy,21,0.407,0.953,-2.802,0.669,0.191,68.164,0.912,0.973,0.0,0,2,0
Taiyed,311,Reggae,30,0.774,0.782,-7.571,0.0381,0.961,99.227,0.0533,0.079,0.0,1,1,0
City of Angels,The Head and the Heart,Folk,48,0.411,0.815,-4.74,0.000598,0.434,142.36,0.0392,0.23,0.000731,1,1,0
"Just When I Brought You a Mother / Banished - From ""Peter Pan""/Score",Oliver Wallace,Movie,0,0.46,0.0555,-16.506,0.775,0.269,107.231,0.0486,0.138,0.0439,2,0,0
Never Saw Him Again,Mary Lattimore,World,47,0.331,0.292,-13.297,0.903,0.108,77.56,0.0322,0.0603,0.9,2,0,0
For Who You Are - Live / Mighty To Save Album Version,Hillsong Worship,World,24,0.225,0.769,-8.375,0.0803,0.228,118.05,0.0506,0.256,1.67e-06,1,1,0
Strange,Galaxie 500,Indie,55,0.312,0.844,-7.085,0.0798,0.626,97.039,0.0511,0.0793,0.0231,1,1,0
Eleanor Rigby,The Beat Bugs,Children's Music,40,0.495,0.412,-9.057,0.61,0.61,135.902,0.0314,0.309,0.0,1,0,0
No Other Way,Sinead Harnett,Children’s Music,57,0.632,0.526,-8.645,0.241,0.499,181.921,0.282,0.223,0.0,1,1,0
Prince Of Saiyans,Bruce Faulconer,Anime,19,0.258,0.432,-13.384,0.0385,0.161,90.298,0.0282,0.119,0.923,2,0,0
Moon Lit District,LVNDVN,Soul,51,0.495,0.421,-12.405,0.249,0.177,111.771,0.037,0.253,0.515,2,1,0
Big Love - 2017 Remaster,Fleetwood Mac,Rock,58,0.709,0.699,-11.905,0.0291,0.592,125.377,0.0466,0.0673,0.295,1,1,0
California Snow,Weezer,Children’s Music,57,0.476,0.882,-3.028,0.00375,0.477,150.051,0.039,0.155,0.0,1,1,0
(Looking For) The Heart Of Saturday Night,Tom Waits,Folk,45,0.632,0.206,-12.671,0.91,0.535,94.262,0.0362,0.146,1.57e-05,2,0,0
We Begged 2 Explode,Jeff Rosenstock,Indie,45,0.559,0.337,-7.17,0.113,0.276,100.41,0.0278,0.127,0.0,1,0,0
Ricercar a 6 from the Musical Offering BWV 1079,Florilegium,Opera,23,0.16,0.0966,-17.892,0.972,0.0686,133.79,0.0365,0.174,0.866,2,0,0
El Camionero,Frankie Ruiz,Jazz,34,0.673,0.778,-6.601,0.409,0.927,92.733,0.0337,0.0775,8.24e-06,1,1,0
Spin Spin Sugar - Armand's Dark Garage Mix,Sneaker Pimps,Electronic,25,0.612,0.659,-5.79,0.0805,0.452,145.274,0.0372,0.0692,0.0137,1,1,0
Drift Off To Dream,Travis Tritt,Country,35,0.542,0.272,-11.404,0.532,0.171,118.474,0.0284,0.06,0.0,2,0,0
J.S. Bach: Ave Maria,Charles Gounod,Opera,15,0.151,0.14,-23.864,0.876,0.0394,97.498,0.0521,0.634,0.409,2,0,0
Blessing,K CAMP,R&B,51,0.612,0.389,-10.69,0.325,0.212,126.005,0.0666,0.236,4.23e-05,1,0,0
O virgo prudentissima,James MacMillan,Classical,11,0.178,0.113,-24.192,0.985,0.0305,133.671,0.0431,0.0562,0.00387,2,0,0
Aida: I sacri nomi di padre,Giuseppe Verdi,Opera,15,0.353,0.086,-26.781,0.963,0.039,88.314,0.0567,0.325,0.000223,2,0,0
KOI SEYO OTOME (feat. Harucha),Kobasolo,Anime,30,0.389,0.68,-5.072,0.0133,0.838,200.017,0.0288,0.276,0.000588,1,1,0
The Attitude,Andrew Dice Clay,Comedy,14,0.596,0.562,-15.971,0.574,0.196,97.711,0.914,0.797,0.0,0,2,0
S.T.P.,Sublime,Reggae,24,0.552,0.655,-9.797,0.0035,0.626,106.367,0.0613,0.117,0.535,1,1,0
I Was a Teenage Anarchist - Acoustic Version,Against Me!,Ska,27,0.719,0.64,-4.969,0.583,0.223,137.001,0.0277,0.0842,0.0,1,1,0
"Cantata ""Gott soll allein mein Herze haben"", BWV 169: I. Sinfonia",Johann Sebastian Bach,Classical,0,0.404,0.393,-11.713,0.818,0.689,93.957,0.0266,0.0764,0.801,2,0,0
Wow,Beck,Children’s Music,58,0.625,0.643,-6.086,0.0135,0.46,92.018,0.0334,0.111,0.0154,1,1,0
Woman,HONNE,Indie,59,0.513,0.413,-7.151,0.565,0.246,139.649,0.0372,0.124,3.52e-06,1,0,0
Whatcha Gonna Do?,Pablo Cruise,Folk,51,0.737,0.536,-14.276,0.0586,0.963,110.179,0.0353,0.0938,2e-05,1,1,0
Something New (feat. Ty Dolla $ign),Wiz Khalifa,Hip-Hop,65,0.814,0.635,-6.609,0.0935,0.784,87.581,0.0809,0.0892,0.0,1,1,0
I Can Play on the Beat,Judi Cranston,Children's Music,7,0.481,0.504,-9.205,0.267,0.465,177.524,0.192,0.0626,0.0,1,1,0
freeway searching,Gregory Alan Isakov,Folk,43,0.499,0.301,-12.831,0.907,0.301,100.773,0.0289,0.112,0.0397,2,0,0
Tellin' Lies,The Menzingers,Alternative,47,0.245,0.957,-4.082,0.00242,0.441,171.988,0.0611,0.083,0.155,1,1,0
Letter to the Editor (feat. Racquel Jones) - Thievery Remix,Thievery Corporation,Electronic,40,0.841,0.898,-6.408,0.144,0.552,92.97,0.135,0.122,4.74e-05,1,1,0
Vicodinland,Bill Engvall,Comedy,26,0.54,0.9,-9.543,0.775,0.224,74.59,0.955,0.844,0.0,0,2,0
Downtown L.A.,J.J. Cale,Blues,27,0.657,0.515,-14.069,0.45,0.964,167.635,0.0358,0.133,0.42,1,1,0
Twice My Age (feat. Krystal),Shabba Ranks,Reggae,45,0.828,0.419,-18.303,0.00771,0.929,92.322,0.139,0.0894,2.17e-06,1,1,0
Glue,Fickle Friends,Soul,58,0.676,0.811,-4.068,0.259,0.61,116.038,0.0627,0.159,0.0,1,1,0
They call me the snake,"Luther ""Snake Boy"" Johnson",Blues,26,0.6,0.319,-12.587,0.739,0.41,137.954,0.143,0.289,0.102,1,0,0
Sick Too,Darci,Soul,49,0.484,0.541,-8.701,0.0276,0.137,139.981,0.037,0.138,0.0,1,1,0
Full Circle,Quinn XCII,Rap,66,0.751,0.547,-7.898,0.202,0.481,78.007,0.138,0.102,0.0,1,1,0
XO,Kelsea Ballerini,Country,49,0.676,0.746,-6.196,0.0537,0.58,109.044,0.0328,0.357,0.0,1,1,0
Pensándote,Arcangel,Reggaeton,41,0.664,0.73,-5.683,0.177,0.906,89.448,0.3,0.174,0.0,1,1,0
Can Your Pussy Do the Dog?,The Cramps,Blues,31,0.279,0.98,-5.259,0.0242,0.273,145.08,0.173,0.324,0.00127,1,1,0
For The First Time,Darius Rucker,Pop,67,0.547,0.804,-5.268,0.00738,0.666,142.016,0.0361,0.0308,0.0,1,1,0
Pretty Girl,Maggie Lindemann,Dance,61,0.456,0.764,-3.584,0.298,0.383,124.971,0.148,0.229,0.0,1,1,0
"Carmen / Act 1: Que chercez-vous, la belle?",Georges Bizet,Opera,14,0.4,0.051,-24.265,0.983,0.143,102.826,0.102,0.271,2.7e-05,2,0,0
